year,city_code,city_name,全建築物計_建築物の数_（棟）,全建築物計_床面積の合計_（㎡）,Ａ_居住専用住宅_建築物の数_（棟）,Ａ_居住専用住宅_床面積の合計_（㎡）,Ｂ_居住専用準住宅_建築物の数_（棟）,Ｂ_居住専用準住宅_床面積の合計_（㎡）,Ｃ_居住産業併用建築物_建築物の数_（棟）,Ｃ_居住産業併用建築物_床面積の合計_（㎡）,Ｄ_農林水産業用建築物_建築物の数_（棟）,Ｄ_農林水産業用建築物_床面積の合計_（㎡）,E_鉱業，採石業，砂利採取業，建設業用建築物_建築物の数_（棟）,E_鉱業，採石業，砂利採取業，建設業用建築物_床面積の合計_（㎡）,Ｆ_製造業用建築物_建築物の数_（棟）,Ｆ_製造業用建築物_床面積の合計_（㎡）,G_電気・ガス・熱供給_・水道業用建築物_建築物の数_（棟）,G_電気・ガス・熱供給_・水道業用建築物_床面積の合計_（㎡）,Ｈ_情報通信業用建築物_建築物の数_（棟）,Ｈ_情報通信業用建築物_床面積の合計_（㎡）,Ｉ_運輸業用建築物_建築物の数_（棟）,Ｉ_運輸業用建築物_床面積の合計_（㎡）,J_卸売業，小売業用建築物_建築物の数_（棟）,J_卸売業，小売業用建築物_床面積の合計_（㎡）,Ｋ_金融業，保険業用建築物_建築物の数_（棟）,Ｋ_金融業，保険業用建築物_床面積の合計_（㎡）,Ｌ_不動産業用建築物_建築物の数_（棟）,Ｌ_不動産業用建築物_床面積の合計_（㎡）,Ｍ_宿泊業，飲食サービス業用建築物_建築物の数_（棟）,Ｍ_宿泊業，飲食サービス業用建築物_床面積の合計_（㎡）,Ｎ_教育，学習支援業用建築物_建築物の数_（棟）,Ｎ_教育，学習支援業用建築物_床面積の合計_（㎡）,Ｏ_医療，福祉用建築物_建築物の数_（棟）,Ｏ_医療，福祉用建築物_床面積の合計_（㎡）,Ｐ_その他のサービス業用建築物_建築物の数_（棟）,Ｐ_その他のサービス業用建築物_床面積の合計_（㎡）,Ｑ_公務用建築物_建築物の数_（棟）,Ｑ_公務用建築物_床面積の合計_（㎡）,Ｒ_他に分類されない建築物_建築物の数_（棟）,Ｒ_他に分類されない建築物_床面積の合計_（㎡）,pop_population,pop_households,pop_change,pop_growth_rate,pop_natural_change,pop_social_change
2021,16207,黒部市,333.0,42174.0,300.0,23263.0,0.0,0.0,3.0,452.0,2.0,4483.0,2.0,279.0,5.0,987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,355.0,4.0,8440.0,2.0,2297.0,3.0,772.0,0.0,0.0,7.0,846.0,40808.0,15699.0,-308.0,-0.749100107014301,-242.0,-66.0
2021,16208,砺波市,373.0,48982.0,332.0,32869.0,0.0,0.0,4.0,297.0,0.0,0.0,0.0,0.0,9.0,9720.0,5.0,1038.0,1.0,11.0,0.0,0.0,1.0,1554.0,1.0,45.0,0.0,0.0,3.0,742.0,2.0,996.0,5.0,639.0,3.0,106.0,3.0,582.0,4.0,383.0,48088.0,17301.0,-266.0,-0.5501096083054142,-230.0,-36.0
2021,16209,小矢部市,168.0,64248.0,140.0,12435.0,0.0,0.0,1.0,75.0,1.0,20.0,3.0,549.0,2.0,1899.0,1.0,691.0,2.0,22.0,3.0,84.0,6.0,44581.0,1.0,2190.0,0.0,0.0,1.0,49.0,3.0,482.0,1.0,681.0,2.0,458.0,0.0,0.0,1.0,32.0,29459.0,10537.0,-324.0,-1.08786891851056,-248.0,-76.0
2021,16210,南砺市,241.0,27673.0,196.0,17298.0,1.0,40.0,2.0,87.0,3.0,180.0,8.0,3916.0,11.0,1416.0,1.0,105.0,0.0,0.0,6.0,3767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,262.0,6.0,559.0,0.0,0.0,2.0,43.0,49492.0,17646.0,-845.0,-1.6786856586606274,-521.0,-324.0
2021,16211,射水市,755.0,82965.0,686.0,59438.0,0.0,0.0,7.0,1004.0,5.0,2559.0,4.0,154.0,11.0,5585.0,1.0,14.0,0.0,0.0,5.0,1707.0,5.0,2246.0,0.0,0.0,1.0,16.0,1.0,3065.0,6.0,2447.0,4.0,893.0,7.0,2861.0,0.0,0.0,12.0,976.0,92329.0,36012.0,-554.0,-0.5964492964266873,-533.0,-21.0
2021,16321,舟橋村,43.0,3433.0,41.0,3054.0,0.0,0.0,1.0,173.0,0.0,0.0,0.0,0.0,1.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3212.0,1129.0,51.0,1.6134134767478645,-6.0,57.0
2021,16322,上市町,134.0,19236.0,109.0,7179.0,1.0,229.0,2.0,58.0,0.0,0.0,0.0,0.0,6.0,7041.0,0.0,0.0,0.0,0.0,1.0,26.0,3.0,2222.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,279.0,0.0,0.0,0.0,0.0,1.0,18.0,10.0,2184.0,19959.0,7841.0,-375.0,-1.8442018294482148,-218.0,-157.0
2021,16323,立山町,179.0,26787.0,142.0,11804.0,1.0,60.0,4.0,742.0,5.0,260.0,2.0,101.0,4.0,9005.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,0.0,0.0,0.0,0.0,3.0,587.0,1.0,360.0,1.0,109.0,6.0,2018.0,1.0,23.0,8.0,1629.0,25497.0,9518.0,-267.0,-1.0363297624592454,-199.0,-68.0
2021,16342,入善町,134.0,12776.0,114.0,9271.0,0.0,0.0,1.0,168.0,3.0,144.0,0.0,0.0,4.0,625.0,0.0,0.0,0.0,0.0,1.0,395.0,4.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,261.0,2.0,1108.0,0.0,0.0,3.0,136.0,24075.0,8965.0,-417.0,-1.7025967662910335,-263.0,-154.0
2021,16343,朝日町,42.0,4066.0,37.0,2769.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,2.0,682.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,11543.0,4743.0,-286.0,-2.4177867951644267,-167.0,-119.0
2021,17201,金沢市,2174.0,483855.0,1914.0,297331.0,4.0,7470.0,25.0,4302.0,2.0,172.0,21.0,9279.0,10.0,15387.0,9.0,4335.0,2.0,1077.0,10.0,19721.0,42.0,38137.0,3.0,7515.0,6.0,1277.0,6.0,838.0,15.0,22364.0,34.0,12509.0,40.0,10139.0,27.0,31722.0,4.0,280.0,451018.0,209636.0,-1202.0,-0.265799831940206,-1090.0,-112.0
2021,17202,七尾市,220.0,84049.0,142.0,17183.0,0.0,0.0,2.0,127.0,5.0,1983.0,9.0,516.0,33.0,6026.0,3.0,1681.0,0.0,0.0,1.0,82.0,7.0,7718.0,1.0,666.0,1.0,1200.0,3.0,243.0,2.0,1252.0,5.0,1506.0,5.0,43770.0,1.0,96.0,0.0,0.0,51178.0,22002.0,-939.0,-1.8017153711840668,-555.0,-384.0
2021,17203,小松市,661.0,105672.0,545.0,67612.0,0.0,0.0,11.0,2526.0,7.0,361.0,5.0,415.0,26.0,10615.0,0.0,0.0,3.0,75.0,0.0,0.0,15.0,6124.0,3.0,1580.0,1.0,7746.0,8.0,1042.0,7.0,3515.0,6.0,1272.0,10.0,1053.0,14.0,1736.0,0.0,0.0,107722.0,44272.0,-543.0,-0.5015471297279823,-309.0,-234.0
2021,17204,輪島市,69.0,14801.0,52.0,6038.0,0.0,0.0,3.0,550.0,1.0,62.0,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,315.0,6.0,5499.0,1.0,20.0,0.0,0.0,25638.0,12246.0,-772.0,-2.9231351760696707,-405.0,-367.0
2021,17205,珠洲市,29.0,5807.0,24.0,2645.0,1.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,122.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2644.0,0.0,0.0,0.0,0.0,0.0,0.0,13700.0,6055.0,-374.0,-2.657382407275828,-220.0,-154.0
2021,17206,加賀市,270.0,51649.0,219.0,25643.0,0.0,0.0,1.0,189.0,4.0,564.0,1.0,66.0,12.0,16514.0,0.0,0.0,1.0,74.0,7.0,1614.0,6.0,3114.0,0.0,0.0,1.0,135.0,0.0,0.0,0.0,0.0,4.0,1094.0,10.0,796.0,3.0,1828.0,1.0,18.0,65307.0,29208.0,-1043.0,-1.5719668425018838,-602.0,-441.0
2021,17207,羽咋市,119.0,16754.0,54.0,7044.0,1.0,387.0,0.0,0.0,1.0,306.0,0.0,0.0,50.0,6975.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,90.0,3.0,706.0,3.0,726.0,1.0,20.0,0.0,0.0,20940.0,8553.0,-384.0,-1.8007878446820484,-254.0,-130.0
2021,17209,かほく市,317.0,49420.0,287.0,34629.0,0.0,0.0,2.0,255.0,2.0,48.0,4.0,624.0,10.0,10432.0,2.0,217.0,0.0,0.0,1.0,736.0,2.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1332.0,2.0,576.0,1.0,161.0,2.0,40.0,0.0,0.0,35668.0,13560.0,50.0,0.1403784603290471,-116.0,166.0
2021,17210,白山市,691.0,162749.0,626.0,76124.0,0.0,0.0,1.0,108.0,8.0,777.0,2.0,254.0,10.0,9924.0,3.0,1899.0,2.0,2384.0,6.0,51400.0,10.0,3945.0,0.0,0.0,1.0,92.0,1.0,143.0,4.0,5745.0,9.0,8374.0,4.0,645.0,2.0,877.0,2.0,58.0,113496.0,44918.0,-219.0,-0.1925867299828518,-313.0,94.0
2021,17211,能美市,413.0,124669.0,361.0,43596.0,0.0,0.0,2.0,491.0,3.0,154.0,4.0,789.0,20.0,22519.0,1.0,216.0,0.0,0.0,1.0,132.0,9.0,49813.0,0.0,0.0,0.0,0.0,1.0,270.0,0.0,0.0,2.0,1565.0,6.0,4875.0,2.0,178.0,1.0,71.0,49905.0,19311.0,-367.0,-0.7300286441756842,-111.0,-256.0
2021,17212,野々市市,354.0,65973.0,318.0,48574.0,1.0,2095.0,6.0,916.0,0.0,0.0,2.0,253.0,2.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10121.0,0.0,0.0,3.0,216.0,1.0,119.0,0.0,0.0,7.0,2165.0,4.0,507.0,0.0,0.0,0.0,0.0,53563.0,24384.0,651.0,1.230344723314182,218.0,433.0
2021,17324,川北町,50.0,20003.0,39.0,4812.0,0.0,0.0,0.0,0.0,1.0,89.0,0.0,0.0,8.0,2457.0,0.0,0.0,0.0,0.0,2.0,12645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6167.0,1977.0,-17.0,-0.2749029754204398,-16.0,-1.0
2021,17361,津幡町,244.0,40697.0,214.0,25963.0,1.0,149.0,2.0,441.0,2.0,99.0,2.0,131.0,2.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,334.0,3.0,3494.0,7.0,5363.0,2.0,3387.0,0.0,0.0,37551.0,14420.0,-49.0,-0.1303191489361702,-113.0,64.0
2021,17365,内灘町,153.0,20446.0,143.0,18696.0,0.0,0.0,2.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1159.0,1.0,75.0,1.0,53.0,0.0,0.0,26441.0,11039.0,-134.0,-0.504233301975541,-97.0,-37.0
2021,17384,志賀町,50.0,9951.0,35.0,4054.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,992.0,4.0,1239.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1035.0,0.0,0.0,0.0,0.0,3.0,288.0,1.0,2076.0,0.0,0.0,1.0,78.0,4.0,189.0,0.0,0.0,19552.0,8004.0,-471.0,-2.3522948609099537,-254.0,-217.0
2021,17386,宝達志水町,31.0,10471.0,19.0,2130.0,0.0,0.0,0.0,0.0,2.0,3580.0,0.0,0.0,1.0,153.0,0.0,0.0,1.0,1107.0,1.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1283.0,4.0,1989.0,0.0,0.0,1.0,30.0,12790.0,4968.0,-214.0,-1.6456474930790526,-148.0,-66.0
2021,17407,中能登町,64.0,8755.0,60.0,8110.0,0.0,0.0,1.0,131.0,1.0,133.0,0.0,0.0,0.0,0.0,1.0,292.0,0.0,0.0,0.0,0.0,1.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17619.0,6678.0,-244.0,-1.3659519677545764,-181.0,-63.0
2021,17461,穴水町,31.0,6107.0,24.0,3720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,60.0,0.0,0.0,0.0,0.0,2.0,2303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,7885.0,3646.0,-229.0,-2.822282474735026,-150.0,-79.0
2021,17463,能登町,25.0,6362.0,18.0,2457.0,0.0,0.0,0.0,0.0,4.0,644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.0,1.0,2068.0,0.0,0.0,0.0,0.0,16516.0,7474.0,-456.0,-2.686778222955456,-278.0,-178.0
2021,18201,福井市,1501.0,331732.0,1277.0,169702.0,12.0,1652.0,24.0,76833.0,14.0,1356.0,22.0,4076.0,27.0,17100.0,4.0,1840.0,1.0,26.0,6.0,2966.0,28.0,16502.0,0.0,0.0,5.0,786.0,8.0,1132.0,10.0,6279.0,24.0,23295.0,26.0,6853.0,13.0,1334.0,0.0,0.0,261619.0,105318.0,-1533.0,-0.5825530491883019,-1046.0,-487.0
2021,18202,敦賀市,419.0,91135.0,345.0,43105.0,1.0,238.0,1.0,281.0,3.0,236.0,9.0,5986.0,15.0,17660.0,2.0,327.0,0.0,0.0,6.0,1671.0,12.0,12634.0,2.0,1136.0,4.0,402.0,7.0,5961.0,3.0,820.0,1.0,56.0,7.0,564.0,1.0,58.0,0.0,0.0,64970.0,29031.0,-567.0,-0.8651601385476906,-320.0,-247.0
2021,18204,小浜市,166.0,27184.0,129.0,16068.0,1.0,139.0,2.0,290.0,3.0,158.0,4.0,485.0,9.0,3817.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,897.0,2.0,457.0,0.0,0.0,2.0,44.0,2.0,731.0,3.0,1105.0,3.0,149.0,2.0,2844.0,0.0,0.0,28934.0,12109.0,-256.0,-0.8770126755738267,-137.0,-119.0
2021,18205,大野市,114.0,15229.0,89.0,9894.0,0.0,0.0,2.0,375.0,4.0,446.0,1.0,180.0,2.0,1394.0,3.0,289.0,1.0,51.0,0.0,0.0,1.0,1242.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,21.0,4.0,288.0,4.0,1014.0,1.0,20.0,32329.0,11771.0,-573.0,-1.741535468968452,-269.0,-304.0
2021,18206,勝山市,101.0,23478.0,73.0,10498.0,0.0,0.0,1.0,199.0,6.0,450.0,7.0,1119.0,4.0,463.0,1.0,289.0,0.0,0.0,0.0,0.0,3.0,2875.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7197.0,2.0,292.0,0.0,0.0,1.0,15.0,1.0,81.0,22581.0,7961.0,-365.0,-1.590691188006624,-222.0,-143.0
2021,18207,鯖江市,428.0,76746.0,368.0,46829.0,2.0,2607.0,6.0,593.0,5.0,573.0,8.0,2377.0,12.0,6914.0,0.0,0.0,1.0,1949.0,2.0,4624.0,7.0,7987.0,0.0,0.0,1.0,189.0,4.0,501.0,4.0,149.0,5.0,1034.0,3.0,420.0,0.0,0.0,0.0,0.0,69334.0,25181.0,-61.0,-0.0879025866416888,-217.0,156.0
2021,18208,あわら市,126.0,29939.0,77.0,9399.0,0.0,0.0,1.0,81.0,7.0,1168.0,0.0,0.0,18.0,8385.0,5.0,207.0,1.0,144.0,1.0,24.0,3.0,4877.0,0.0,0.0,0.0,0.0,1.0,2601.0,1.0,71.0,1.0,278.0,3.0,271.0,7.0,2433.0,0.0,0.0,27618.0,10228.0,-383.0,-1.36780829256098,-219.0,-164.0
2021,18209,越前市,551.0,101610.0,465.0,64777.0,0.0,0.0,2.0,617.0,6.0,1904.0,5.0,855.0,31.0,10504.0,3.0,267.0,0.0,0.0,2.0,1300.0,13.0,7155.0,0.0,0.0,0.0,0.0,2.0,578.0,1.0,1605.0,5.0,3442.0,13.0,7805.0,3.0,801.0,0.0,0.0,82293.0,31194.0,140.0,0.1704137402164254,-351.0,491.0
2021,18210,坂井市,523.0,96042.0,428.0,52688.0,0.0,0.0,6.0,985.0,16.0,1813.0,7.0,893.0,30.0,19920.0,1.0,15.0,1.0,20.0,4.0,7527.0,9.0,2791.0,1.0,11.0,0.0,0.0,4.0,883.0,2.0,184.0,5.0,7731.0,3.0,372.0,6.0,209.0,0.0,0.0,90815.0,32390.0,-561.0,-0.6139467693924006,-410.0,-151.0
2021,18322,永平寺町,125.0,27029.0,103.0,11889.0,0.0,0.0,1.0,116.0,5.0,480.0,0.0,0.0,3.0,1025.0,1.0,93.0,0.0,0.0,2.0,1698.0,1.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3396.0,3.0,263.0,1.0,7699.0,1.0,149.0,0.0,0.0,18329.0,6448.0,-111.0,-0.6019522776572669,-132.0,21.0
2021,18382,池田町,3.0,296.0,3.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2457.0,918.0,-71.0,-2.8085443037974684,-41.0,-30.0
2021,18404,南越前町,25.0,3146.0,22.0,2838.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,115.0,0.0,0.0,1.0,73.0,0.0,0.0,0.0,0.0,10258.0,3418.0,-229.0,-2.1836559549918944,-105.0,-124.0
2021,18423,越前町,97.0,11067.0,83.0,9244.0,0.0,0.0,3.0,445.0,1.0,32.0,1.0,35.0,3.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,431.0,0.0,0.0,1.0,386.0,1.0,16.0,1.0,28.0,1.0,24.0,0.0,0.0,0.0,0.0,20940.0,7240.0,-382.0,-1.7915767751618048,-214.0,-168.0
2021,18442,美浜町,56.0,7987.0,40.0,3835.0,0.0,0.0,1.0,103.0,3.0,228.0,0.0,0.0,0.0,0.0,2.0,168.0,1.0,102.0,1.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,552.0,0.0,0.0,0.0,0.0,3.0,1896.0,3.0,994.0,0.0,0.0,9282.0,3689.0,-64.0,-0.6847849347314359,-78.0,14.0
2021,18481,高浜町,62.0,22807.0,42.0,5438.0,0.0,0.0,3.0,402.0,4.0,2349.0,0.0,0.0,2.0,257.0,3.0,914.0,0.0,0.0,0.0,0.0,1.0,65.0,0.0,0.0,0.0,0.0,1.0,5972.0,0.0,0.0,0.0,0.0,2.0,167.0,4.0,7243.0,0.0,0.0,10233.0,4341.0,-154.0,-1.4826225089053624,-54.0,-100.0
2021,18483,おおい町,43.0,7099.0,35.0,4767.0,0.0,0.0,1.0,142.0,2.0,156.0,0.0,0.0,0.0,0.0,3.0,1895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,1.0,50.0,0.0,0.0,8173.0,3251.0,-40.0,-0.4870327529526361,-7.0,-33.0
2021,18501,若狭町,70.0,9336.0,58.0,6172.0,0.0,0.0,2.0,478.0,1.0,70.0,0.0,0.0,3.0,1533.0,0.0,0.0,0.0,0.0,1.0,51.0,2.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,854.0,1.0,21.0,0.0,0.0,14431.0,5001.0,-247.0,-1.682790570922469,-138.0,-109.0
2021,19201,甲府市,854.0,134072.0,736.0,92113.0,5.0,4524.0,6.0,1242.0,5.0,231.0,13.0,3135.0,18.0,5180.0,10.0,1649.0,8.0,7431.0,1.0,233.0,16.0,9490.0,2.0,923.0,2.0,116.0,4.0,339.0,4.0,569.0,8.0,1713.0,14.0,5105.0,2.0,79.0,0.0,0.0,187048.0,91633.0,-832.0,-0.4428358526719183,-1032.0,200.0
2021,19202,富士吉田市,268.0,47831.0,217.0,27674.0,0.0,0.0,7.0,1434.0,0.0,0.0,2.0,404.0,17.0,10023.0,3.0,164.0,0.0,0.0,0.0,0.0,3.0,382.0,0.0,0.0,0.0,0.0,1.0,76.0,2.0,1669.0,3.0,382.0,10.0,1171.0,3.0,4452.0,0.0,0.0,48183.0,20022.0,-397.0,-0.8172087278715521,-248.0,-149.0
2021,19204,都留市,147.0,33439.0,118.0,15820.0,0.0,0.0,2.0,337.0,1.0,38.0,1.0,142.0,7.0,3128.0,0.0,0.0,0.0,0.0,1.0,3877.0,4.0,5586.0,0.0,0.0,1.0,139.0,4.0,296.0,0.0,0.0,6.0,3947.0,2.0,129.0,0.0,0.0,0.0,0.0,29888.0,13211.0,-354.0,-1.1705575028106607,-162.0,-192.0
2021,19205,山梨市,212.0,30060.0,181.0,21243.0,0.0,0.0,3.0,559.0,6.0,438.0,2.0,116.0,9.0,4869.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1703.0,0.0,0.0,2.0,195.0,0.0,0.0,0.0,0.0,2.0,622.0,2.0,116.0,1.0,161.0,2.0,38.0,34244.0,14705.0,-312.0,-0.90288227804144,-301.0,-11.0
2021,19206,大月市,53.0,6402.0,45.0,4857.0,0.0,0.0,2.0,207.0,0.0,0.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,0.0,2.0,1137.0,1.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,23183.0,10301.0,-572.0,-2.4079141233424544,-317.0,-255.0
2021,19207,韮崎市,136.0,37394.0,103.0,12137.0,0.0,0.0,3.0,674.0,7.0,641.0,0.0,0.0,14.0,22196.0,3.0,981.0,0.0,0.0,2.0,296.0,1.0,89.0,0.0,0.0,0.0,0.0,1.0,52.0,0.0,0.0,2.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,28872.0,12656.0,-462.0,-1.574964205358969,-177.0,-285.0
2021,19208,南アルプス市,570.0,72325.0,479.0,54364.0,0.0,0.0,5.0,868.0,19.0,1097.0,5.0,461.0,27.0,7913.0,3.0,365.0,0.0,0.0,2.0,1403.0,6.0,2867.0,0.0,0.0,0.0,0.0,2.0,125.0,11.0,461.0,6.0,755.0,4.0,1325.0,1.0,321.0,0.0,0.0,71420.0,28535.0,-192.0,-0.2681114896944646,-248.0,56.0
2021,19209,北杜市,362.0,45828.0,281.0,27839.0,0.0,0.0,5.0,722.0,12.0,770.0,3.0,485.0,31.0,9129.0,0.0,0.0,1.0,55.0,0.0,0.0,2.0,161.0,0.0,0.0,0.0,0.0,19.0,1353.0,1.0,35.0,4.0,3906.0,1.0,54.0,2.0,1319.0,0.0,0.0,46531.0,21642.0,-121.0,-0.2593672297007631,-462.0,341.0
2021,19210,甲斐市,521.0,69496.0,483.0,61386.0,1.0,578.0,4.0,512.0,5.0,185.0,2.0,235.0,5.0,542.0,0.0,0.0,0.0,0.0,1.0,135.0,2.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57.0,8.0,3244.0,8.0,498.0,1.0,1947.0,0.0,0.0,76038.0,33474.0,195.0,0.2571100826707804,65.0,130.0
2021,19211,笛吹市,245.0,60531.0,199.0,24084.0,1.0,576.0,2.0,299.0,8.0,494.0,4.0,536.0,9.0,11692.0,0.0,0.0,0.0,0.0,2.0,6350.0,7.0,4316.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4300.0,2.0,1114.0,8.0,6690.0,1.0,80.0,0.0,0.0,68555.0,29777.0,-601.0,-0.8690496847706635,-354.0,-247.0
2021,19212,上野原市,62.0,9039.0,53.0,5748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2781.0,0.0,0.0,0.0,0.0,1.0,174.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,226.0,0.0,0.0,1.0,46.0,0.0,0.0,22607.0,10014.0,-364.0,-1.584606677985286,-239.0,-125.0
2021,19213,甲州市,150.0,16527.0,114.0,12636.0,2.0,1649.0,0.0,0.0,17.0,1138.0,2.0,239.0,3.0,174.0,2.0,120.0,0.0,0.0,6.0,328.0,1.0,68.0,0.0,0.0,1.0,21.0,1.0,109.0,0.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,30770.0,13117.0,-465.0,-1.4887145829998398,-293.0,-172.0
2021,19214,中央市,215.0,203549.0,174.0,20195.0,0.0,0.0,2.0,140.0,8.0,679.0,0.0,0.0,8.0,1049.0,0.0,0.0,0.0,0.0,7.0,176543.0,1.0,87.0,1.0,518.0,0.0,0.0,0.0,0.0,5.0,3707.0,2.0,208.0,4.0,344.0,3.0,79.0,0.0,0.0,30978.0,13493.0,-32.0,-0.1031925185424056,-67.0,35.0
2021,19346,市川三郷町,61.0,10937.0,54.0,6851.0,0.0,0.0,0.0,0.0,1.0,51.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,1.0,3794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,0.0,0.0,0.0,0.0,1.0,171.0,0.0,0.0,15499.0,6684.0,-196.0,-1.2488053520229372,-161.0,-35.0
2021,19364,早川町,2.0,430.0,1.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.0,591.0,-38.0,-3.653846153846154,-20.0,-18.0
2021,19365,身延町,24.0,2335.0,10.0,993.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,286.0,0.0,0.0,1.0,66.0,2.0,249.0,1.0,23.0,0.0,0.0,11054.0,5267.0,-352.0,-3.0860950376994567,-228.0,-124.0
2021,19366,南部町,15.0,1131.0,11.0,1017.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,7435.0,3105.0,-209.0,-2.7341705913134486,-135.0,-74.0
